State,Areaname,STCOU,LND010190F,LND010190D,LND010190N1,LND010190N2,LND010200F,LND010200D,LND010200N1,LND010200N2,LND110180F,LND110180D,LND110180N1,LND110180N2,LND110190F,LND110190D,LND110190N1,LND110190N2,LND110200F,LND110200D,LND110200N1,LND110200N2,LND110210F,LND110210D,LND110210N1,LND110210N2,LND210190F,LND210190D,LND210190N1,LND210190N2,LND210200F,LND210200D,LND210200N1,LND210200N2
NJ,Gloucester,34015,0,337,0000,0000,0,336.92,0000,0000,0,327.23,0000,0000,0,324.87,0000,0000,0,324.72,0000,0000,0,322.01,0000,0000,0,12.13,0000,0000,0,12.2,0000,0000
NJ,Hudson,34017,0,62.26,0000,0000,0,62.43,0000,0000,0,46.44,0000,0000,0,46.65,0000,0000,0,46.69,0000,0000,0,46.19,0000,0000,0,15.61,0000,0000,0,15.74,0000,0000
NJ,Hunterdon,34019,0,437.85,0000,0000,0,437.76,0000,0000,0,426.49,0000,0000,0,430.09,0000,0000,0,429.94,0000,0000,0,427.82,0000,0000,0,7.76,0000,0000,0,7.82,0000,0000
NJ,Mercer,34021,0,228.87,0000,0000,0,228.84,0000,0000,0,226.56,0000,0000,0,225.95,0000,0000,0,225.93,0000,0000,0,224.56,0000,0000,0,2.92,0000,0000,0,2.91,0000,0000
NJ,Middlesex,34023,0,322.65,0000,0000,0,322.51,0000,0000,0,316.02,0000,0000,0,310.63,0000,0000,0,309.72,0000,0000,0,308.91,0000,0000,0,12.02,0000,0000,0,12.79,0000,0000
NJ,Monmouth,34025,0,665.34,0000,0000,0,665.12,0000,0000,0,472.27,0000,0000,0,471.86,0000,0000,0,471.94,0000,0000,0,468.79,0000,0000,0,193.48,0000,0000,0,193.18,0000,0000
NJ,Morris,34027,0,481.36,0000,0000,0,481.29,0000,0000,0,470.48,0000,0000,0,469.07,0000,0000,0,468.99,0000,0000,0,460.18,0000,0000,0,12.29,0000,0000,0,12.29,0000,0000
NJ,Ocean,34029,0,915.9,0000,0000,0,915.88,0000,0000,0,641.25,0000,0000,0,636.34,0000,0000,0,636.28,0000,0000,0,628.78,0000,0000,0,279.56,0000,0000,0,279.6,0000,0000
NJ,Passaic,34031,0,197.07,0000,0000,0,197.05,0000,0000,0,187.19,0000,0000,0,185.05,0000,0000,0,185.29,0000,0000,0,184.59,0000,0000,0,12.02,0000,0000,0,11.76,0000,0000
NJ,Salem,34033,0,372.54,0000,0000,0,372.57,0000,0000,0,337.92,0000,0000,0,337.84,0000,0000,0,337.88,0000,0000,0,331.9,0000,0000,0,34.7,0000,0000,0,34.69,0000,0000
NJ,Somerset,34035,0,305.07,0000,0000,0,305.05,0000,0000,0,304.57,0000,0000,0,304.73,0000,0000,0,304.69,0000,0000,0,301.81,0000,0000,0,0.34,0000,0000,0,0.36,0000,0000
NJ,Sussex,34037,0,535.96,0000,0000,0,535.99,0000,0000,0,525.54,0000,0000,0,521.24,0000,0000,0,521.26,0000,0000,0,519.01,0000,0000,0,14.72,0000,0000,0,14.73,0000,0000
NJ,Union,34039,0,105.46,0000,0000,0,105.46,0000,0000,0,103.18,0000,0000,0,103.29,0000,0000,0,103.29,0000,0000,0,102.86,0000,0000,0,2.17,0000,0000,0,2.17,0000,0000
NJ,Warren,34041,0,362.78,0000,0000,0,362.75,0000,0000,0,358.87,0000,0000,0,357.92,0000,0000,0,357.87,0000,0000,0,356.92,0000,0000,0,4.86,0000,0000,0,4.89,0000,0000
NEW MEXICO,NEW MEXICO,35000,0,121598.23,0000,0000,0,121589.48,0000,0000,0,121334.95,0000,0000,0,121364.54,0000,0000,0,121355.53,0000,0000,0,121298.15,0000,0000,0,233.69,0000,0000,0,233.96,0000,0000
NM,Bernalillo,35001,0,1168.77,0000,0000,0,1168.65,0000,0000,0,1168.54,0000,0000,0,1166.16,0000,0000,0,1166.03,0000,0000,0,1160.83,0000,0000,0,2.61,0000,0000,0,2.62,0000,0000
NM,Catron,35003,0,6929.49,0000,0000,0,6929.03,0000,0000,0,6928.72,0000,0000,0,6928.27,0000,0000,0,6927.81,0000,0000,0,6923.69,0000,0000,0,1.22,0000,0000,0,1.22,0000,0000
NM,Chaves,35005,0,6075.6,0000,0000,0,6075.07,0000,0000,0,6065.68,0000,0000,0,6071.39,0000,0000,0,6070.86,0000,0000,0,6065.28,0000,0000,0,4.21,0000,0000,0,4.21,0000,0000
NM,Cibola,35006,0,4542.07,0000,0000,0,4541.71,0000,0000,2,0,5070,0000,0,4539.56,0000,0000,0,4539.21,0000,0000,0,4539.48,0000,0000,0,2.51,0000,0000,0,2.5,0000,0000
NM,Colfax,35007,0,3768.29,0000,0000,0,3768.05,0000,0000,0,3762.33,0000,0000,0,3756.91,0000,0000,0,3756.79,0000,0000,0,3758.06,0000,0000,0,11.38,0000,0000,0,11.26,0000,0000
NM,Curry,35009,0,1407.78,0000,0000,0,1407.67,0000,0000,0,1407.78,0000,0000,0,1406.06,0000,0000,0,1405.95,0000,0000,0,1404.8,0000,0000,0,1.72,0000,0000,0,1.72,0000,0000
NM,De Baca,35011,0,2334.02,0000,0000,0,2333.83,0000,0000,0,2322.85,0000,0000,0,2325.06,0000,0000,0,2324.87,0000,0000,0,2322.62,0000,0000,0,8.96,0000,0000,0,8.96,0000,0000
NM,Dona Ana,35013,0,3814.88,0000,0000,0,3814.62,0000,0000,0,3818.73,0000,0000,0,3807.44,0000,0000,0,3807.18,0000,0000,0,3807.51,0000,0000,0,7.44,0000,0000,0,7.44,0000,0000
NM,Eddy,35015,0,4197.8,0000,0000,0,4197.57,0000,0000,0,4184.09,0000,0000,0,4182.25,0000,0000,0,4182.02,0000,0000,0,4175.73,0000,0000,0,15.55,0000,0000,0,15.55,0000,0000
NM,Grant,35017,0,3967.79,0000,0000,0,3967.5,0000,0000,0,3969.3,0000,0000,0,3966.17,0000,0000,0,3965.88,0000,0000,0,3961.63,0000,0000,0,1.62,0000,0000,0,1.62,0000,0000
NM,Guadalupe,35019,0,3031.81,0000,0000,0,3031.58,0000,0000,0,3032.13,0000,0000,0,3030.61,0000,0000,0,3030.37,0000,0000,0,3030.48,0000,0000,0,1.2,0000,0000,0,1.2,0000,0000
NM,Harding,35021,0,2126.1,0000,0000,0,2125.95,0000,0000,0,2122.27,0000,0000,0,2125.49,0000,0000,0,2125.34,0000,0000,0,2125.44,0000,0000,0,0.61,0000,0000,0,0.61,0000,0000
NM,Hidalgo,35023,0,3446.2,0000,0000,0,3445.91,0000,0000,0,3445.21,0000,0000,0,3445.92,0000,0000,0,3445.63,0000,0000,0,3436.86,0000,0000,0,0.28,0000,0000,0,0.28,0000,0000
NM,Lea,35025,0,4394.33,0000,0000,0,4394.02,0000,0000,0,4389.37,0000,0000,0,4393.27,0000,0000,0,4392.96,0000,0000,0,4390.93,0000,0000,0,1.06,0000,0000,0,1.06,0000,0000
NM,Lincoln,35027,0,4831.64,0000,0000,0,4831.25,0000,0000,0,4832.39,0000,0000,0,4831.45,0000,0000,0,4830.97,0000,0000,0,4831.09,0000,0000,0,0.19,0000,0000,0,0.28,0000,0000
NM,Los Alamos,35028,0,109.35,0000,0000,0,109.35,0000,0000,0,109.32,0000,0000,0,109.35,0000,0000,0,109.35,0000,0000,0,109.17,0000,0000,0,0,0000,0000,0,0,0000,0000
NM,Luna,35029,0,2965.5,0000,0000,0,2965.28,0000,0000,0,2965.24,0000,0000,0,2965.31,0000,0000,0,2965.09,0000,0000,0,2965.19,0000,0000,0,0.19,0000,0000,0,0.19,0000,0000
NM,McKinley,35031,0,5455.62,0000,0000,0,5455.22,0000,0000,0,5441.98,0000,0000,0,5449.13,0000,0000,0,5448.72,0000,0000,0,5449.81,0000,0000,0,6.49,0000,0000,0,6.49,0000,0000
NM,Mora,35033,0,1933.6,0000,0000,0,1933.48,0000,0000,0,1929.67,0000,0000,0,1931.22,0000,0000,0,1931.1,0000,0000,0,1931.27,0000,0000,0,2.38,0000,0000,0,2.38,0000,0000
NM,Otero,35035,0,6627.84,0000,0000,0,6627.43,0000,0000,0,6626.08,0000,0000,0,6626.94,0000,0000,0,6626.5,0000,0000,0,6613.21,0000,0000,0,0.9,0000,0000,0,0.93,0000,0000
NM,Quay,35037,0,2881.98,0000,0000,0,2881.8,0000,0000,0,2874.19,0000,0000,0,2875.11,0000,0000,0,2874.93,0000,0000,0,2874.35,0000,0000,0,6.87,0000,0000,0,6.87,0000,0000
NM,Rio Arriba,35039,0,5896.53,0000,0000,0,5896.1,0000,0000,0,5856.26,0000,0000,0,5858.06,0000,0000,0,5857.63,0000,0000,0,5860.84,0000,0000,0,38.47,0000,0000,0,38.47,0000,0000
NM,Roosevelt,35041,0,2455.08,0000,0000,0,2454.87,0000,0000,0,2452.73,0000,0000,0,2448.7,0000,0000,0,2448.5,0000,0000,0,2447.43,0000,0000,0,6.38,0000,0000,0,6.37,0000,0000
NM,Sandoval,35043,0,3714.65,0000,0000,0,3714.32,0000,0000,0,3706.68,0000,0000,0,3709.66,0000,0000,0,3709.34,0000,0000,0,3710.65,0000,0000,0,4.99,0000,0000,0,4.98,0000,0000
NM,San Juan,35045,0,5538.71,0000,0000,0,5538.36,0000,0000,0,5521.46,0000,0000,0,5514.39,0000,0000,0,5514.02,0000,0000,0,5513.07,0000,0000,0,24.32,0000,0000,0,24.35,0000,0000
NM,San Miguel,35047,0,4736,0000,0000,0,4735.63,0000,0000,0,4709.17,0000,0000,0,4717.41,0000,0000,0,4717.04,0000,0000,0,4715.82,0000,0000,0,18.59,0000,0000,0,18.59,0000,0000
NM,Santa Fe,35049,0,1910.95,0000,0000,0,1910.79,0000,0000,0,1905.11,0000,0000,0,1909.35,0000,0000,0,1909.19,0000,0000,0,1909.41,0000,0000,0,1.6,0000,0000,0,1.6,0000,0000
NM,Sierra,35051,0,4236.59,0000,0000,0,4236.3,0000,0000,0,4177.51,0000,0000,0,4180.52,0000,0000,0,4180.23,0000,0000,0,4178.96,0000,0000,0,56.07,0000,0000,0,56.07,0000,0000
NM,Socorro,35053,0,6649.06,0000,0000,0,6648.71,0000,0000,0,6624.8,0000,0000,0,6647.08,0000,0000,0,6646.4,0000,0000,0,6646.68,0000,0000,0,1.98,0000,0000,0,2.31,0000,0000
NM,Taos,35055,0,2204.77,0000,0000,0,2204.62,0000,0000,0,2203.9,0000,0000,0,2203.31,0000,0000,0,2203.17,0000,0000,0,2203.11,0000,0000,0,1.46,0000,0000,0,1.45,0000,0000
NM,Torrance,35057,0,3346.1,0000,0000,0,3345.81,0000,0000,0,3335.17,0000,0000,0,3345.1,0000,0000,0,3344.81,0000,0000,0,3344.85,0000,0000,0,1,0000,0000,0,1,0000,0000
NM,Union,35059,0,3831,0000,0000,0,3830.79,0000,0000,0,3830.03,0000,0000,0,3830.21,0000,0000,0,3830,0000,0000,0,3823.74,0000,0000,0,0.79,0000,0000,0,0.79,0000,0000
NM,Valencia,35061,0,1068.29,0000,0000,0,1068.21,0000,0000,1,5616.26,5070,0000,0,1067.64,0000,0000,0,1067.63,0000,0000,0,1066.18,0000,0000,0,0.65,0000,0000,0,0.58,0000,0000
NEW YORK,NEW YORK,36000,0,54474.56,0000,0000,0,54556,0000,0000,0,47377.01,0000,0000,0,47223.85,0000,0000,0,47213.79,0000,0000,0,47126.4,0000,0000,0,7250.71,0000,0000,0,7342.22,0000,0000
NY,Albany,36001,0,533.47,0000,0000,0,533.21,0000,0000,0,523.54,0000,0000,0,523.76,0000,0000,0,523.45,0000,0000,0,522.8,0000,0000,0,9.71,0000,0000,0,9.76,0000,0000
NY,Allegany,36003,0,1034.48,0000,0000,0,1034.42,0000,0000,0,1032.11,0000,0000,0,1030.28,0000,0000,0,1030.22,0000,0000,0,1029.31,0000,0000,0,4.2,0000,0000,0,4.2,0000,0000
NY,Bronx,36005,0,57.42,0000,0000,0,57.43,0000,0000,0,41.74,0000,0000,0,42.03,0000,0000,0,42.03,0000,0000,0,42.1,0000,0000,0,15.39,0000,0000,0,15.4,0000,0000
NY,Broome,36007,0,715.5,0000,0000,0,715.46,0000,0000,0,711.51,0000,0000,0,706.86,0000,0000,0,706.82,0000,0000,0,705.77,0000,0000,0,8.64,0000,0000,0,8.64,0000,0000
NY,Cattaraugus,36009,0,1322.33,0000,0000,0,1322.25,0000,0000,0,1306.05,0000,0000,0,1309.94,0000,0000,0,1309.85,0000,0000,0,1308.35,0000,0000,0,12.39,0000,0000,0,12.4,0000,0000
NY,Cayuga,36011,0,778.93,0000,0000,0,863.64,0000,0000,0,695.09,0000,0000,0,693.27,0000,0000,0,693.18,0000,0000,0,691.58,0000,0000,0,85.66,0000,0000,0,170.46,0000,0000
NY,Chautauqua,36013,0,1500.19,0000,0000,0,1500.02,0000,0000,0,1063.96,0000,0000,0,1062.15,0000,0000,0,1062.05,0000,0000,0,1060.23,0000,0000,0,438.04,0000,0000,0,437.97,0000,0000
NY,Chemung,36015,0,410.81,0000,0000,0,410.79,0000,0000,0,410.71,0000,0000,0,408.19,0000,0000,0,408.17,0000,0000,0,407.35,0000,0000,0,2.62,0000,0000,0,2.62,0000,0000
NY,Chenango,36017,0,898.76,0000,0000,0,898.7,0000,0000,0,897.31,0000,0000,0,894.42,0000,0000,0,894.36,0000,0000,0,893.55,0000,0000,0,4.34,0000,0000,0,4.34,0000,0000
NY,Clinton,36019,0,1117.68,0000,0000,0,1117.61,0000,0000,0,1042.67,0000,0000,0,1039.4,0000,0000,0,1038.95,0000,0000,0,1037.85,0000,0000,0,78.28,0000,0000,0,78.67,0000,0000
NY,Columbia,36021,0,648.32,0000,0000,0,648.27,0000,0000,0,638.32,0000,0000,0,635.79,0000,0000,0,635.73,0000,0000,0,634.71,0000,0000,0,12.53,0000,0000,0,12.54,0000,0000
NY,Cortland,36023,0,501.55,0000,0000,0,501.52,0000,0000,0,500.29,0000,0000,0,499.68,0000,0000,0,499.65,0000,0000,0,498.76,0000,0000,0,1.87,0000,0000,0,1.87,0000,0000
NY,Delaware,36025,0,1468.11,0000,0000,0,1468.04,0000,0000,0,1439.68,0000,0000,0,1446.44,0000,0000,0,1446.37,0000,0000,0,1442.44,0000,0000,0,21.67,0000,0000,0,21.67,0000,0000
NY,Dutchess,36027,0,825.43,0000,0000,0,825.38,0000,0000,0,804.09,0000,0000,0,801.65,0000,0000,0,801.59,0000,0000,0,795.63,0000,0000,0,23.78,0000,0000,0,23.78,0000,0000
NY,Erie,36029,0,1226.97,0000,0000,0,1226.89,0000,0000,0,1045.7,0000,0000,0,1044.67,0000,0000,0,1044.21,0000,0000,0,1042.69,0000,0000,0,182.3,0000,0000,0,182.68,0000,0000
NY,Essex,36031,0,1916.62,0000,0000,0,1916.5,0000,0000,0,1806.44,0000,0000,0,1796.96,0000,0000,0,1796.8,0000,0000,0,1794.23,0000,0000,0,119.66,0000,0000,0,119.7,0000,0000
NY,Franklin,36033,0,1697.54,0000,0000,0,1697.44,0000,0000,0,1642.08,0000,0000,0,1631.61,0000,0000,0,1631.49,0000,0000,0,1629.12,0000,0000,0,65.93,0000,0000,0,65.95,0000,0000
NY,Fulton,36035,0,532.94,0000,0000,0,532.9,0000,0000,0,496.68,0000,0000,0,496.18,0000,0000,0,496.17,0000,0000,0,495.47,0000,0000,0,36.76,0000,0000,0,36.73,0000,0000
NY,Genesee,36037,0,495.37,0000,0000,0,495.33,0000,0000,0,494.65,0000,0000,0,494.14,0000,0000,0,494.11,0000,0000,0,492.94,0000,0000,0,1.23,0000,0000,0,1.22,0000,0000
NY,Greene,36039,0,658.19,0000,0000,0,658.13,0000,0000,0,648.15,0000,0000,0,647.85,0000,0000,0,647.75,0000,0000,0,647.16,0000,0000,0,10.34,0000,0000,0,10.38,0000,0000
NY,Hamilton,36041,0,1807.9,0000,0000,0,1807.81,0000,0000,0,1721.3,0000,0000,0,1720.69,0000,0000,0,1720.39,0000,0000,0,1717.37,0000,0000,0,87.21,0000,0000,0,87.41,0000,0000
NY,Herkimer,36043,0,1458.46,0000,0000,0,1458.35,0000,0000,0,1416.45,0000,0000,0,1411.84,0000,0000,0,1411.25,0000,0000,0,1411.47,0000,0000,0,46.62,0000,0000,0,47.1,0000,0000
NY,Jefferson,36045,0,1857.35,0000,0000,0,1857.08,0000,0000,0,1273.14,0000,0000,0,1272.32,0000,0000,0,1272.2,0000,0000,0,1268.59,0000,0000,0,585.03,0000,0000,0,584.88,0000,0000
NY,Kings,36047,0,96.87,0000,0000,0,96.9,0000,0000,0,70.24,0000,0000,0,70.53,0000,0000,0,70.61,0000,0000,0,70.82,0000,0000,0,26.34,0000,0000,0,26.29,0000,0000
NY,Lewis,36049,0,1289.99,0000,0000,0,1289.89,0000,0000,0,1283.49,0000,0000,0,1275.58,0000,0000,0,1275.42,0000,0000,0,1274.68,0000,0000,0,14.41,0000,0000,0,14.47,0000,0000
NY,Livingston,36051,0,640.49,0000,0000,0,640.44,0000,0000,0,632.7,0000,0000,0,632.17,0000,0000,0,632.13,0000,0000,0,631.76,0000,0000,0,8.32,0000,0000,0,8.32,0000,0000
NY,Madison,36053,0,661.56,0000,0000,0,661.54,0000,0000,0,656.2,0000,0000,0,655.87,0000,0000,0,655.86,0000,0000,0,654.84,0000,0000,0,5.69,0000,0000,0,5.69,0000,0000
NY,Monroe,36055,0,1365.95,0000,0000,0,1365.61,0000,0000,0,663.26,0000,0000,0,659.29,0000,0000,0,659.29,0000,0000,0,657.21,0000,0000,0,706.66,0000,0000,0,706.31,0000,0000
NY,Montgomery,36057,0,410.35,0000,0000,0,410.32,0000,0000,0,403.85,0000,0000,0,404.83,0000,0000,0,404.82,0000,0000,0,403.04,0000,0000,0,5.52,0000,0000,0,5.51,0000,0000
NY,Nassau,36059,0,453.32,0000,0000,0,453.08,0000,0000,0,286.67,0000,0000,0,286.77,0000,0000,0,286.69,0000,0000,0,284.72,0000,0000,0,166.55,0000,0000,0,166.39,0000,0000
NY,New York,36061,0,33.68,0000,0000,0,33.77,0000,0000,0,22.18,0000,0000,0,28.38,0000,0000,0,22.96,0000,0000,0,22.83,0000,0000,0,5.3,0000,0000,0,10.81,0000,0000
NY,Niagara,36063,0,1139.89,0000,0000,0,1139.83,0000,0000,0,526.3,0000,0000,0,522.97,0000,0000,0,522.95,0000,0000,0,522.36,0000,0000,0,616.92,0000,0000,0,616.89,0000,0000
NY,Oneida,36065,0,1257.16,0000,0000,0,1257.11,0000,0000,0,1218.85,0000,0000,0,1212.75,0000,0000,0,1212.7,0000,0000,0,1212.43,0000,0000,0,44.41,0000,0000,0,44.41,0000,0000
NY,Onondaga,36067,0,805.73,0000,0000,0,805.69,0000,0000,0,784.47,0000,0000,0,780.32,0000,0000,0,780.29,0000,0000,0,778.39,0000,0000,0,25.41,0000,0000,0,25.4,0000,0000
NY,Ontario,36069,0,662.46,0000,0000,0,662.43,0000,0000,0,644.04,0000,0000,0,644.41,0000,0000,0,644.38,0000,0000,0,644.07,0000,0000,0,18.05,0000,0000,0,18.05,0000,0000
NY,Orange,36071,0,838.58,0000,0000,0,838.55,0000,0000,0,825.85,0000,0000,0,816.38,0000,0000,0,816.34,0000,0000,0,811.69,0000,0000,0,22.2,0000,0000,0,22.21,0000,0000
NY,Orleans,36073,0,817.53,0000,0000,0,817.47,0000,0000,0,391.16,0000,0000,0,391.43,0000,0000,0,391.4,0000,0000,0,391.26,0000,0000,0,426.1,0000,0000,0,426.07,0000,0000
NY,Oswego,36075,0,1312.22,0000,0000,0,1312.18,0000,0000,0,954.46,0000,0000,0,953.33,0000,0000,0,953.3,0000,0000,0,951.65,0000,0000,0,358.89,0000,0000,0,358.88,0000,0000
NY,Otsego,36077,0,1015.24,0000,0000,0,1015.1,0000,0000,0,1003.8,0000,0000,0,1002.93,0000,0000,0,1002.8,0000,0000,0,1001.7,0000,0000,0,12.31,0000,0000,0,12.31,0000,0000
NY,Putnam,36079,0,246.27,0000,0000,0,246.25,0000,0000,0,230.53,0000,0000,0,231.54,0000,0000,0,231.28,0000,0000,0,230.31,0000,0000,0,14.73,0000,0000,0,14.97,0000,0000
NY,Queens,36081,0,177.35,0000,0000,0,178.28,0000,0000,0,108.63,0000,0000,0,109.4,0000,0000,0,109.24,0000,0000,0,108.53,0000,0000,0,67.95,0000,0000,0,69.04,0000,0000
NY,Rensselaer,36083,0,665.46,0000,0000,0,665.39,0000,0000,0,654.67,0000,0000,0,654.03,0000,0000,0,653.96,0000,0000,0,652.43,0000,0000,0,11.43,0000,0000,0,11.43,0000,0000
NY,Richmond,36085,0,102.62,0000,0000,0,102.5,0000,0000,0,58.74,0000,0000,0,58.61,0000,0000,0,58.48,0000,0000,0,58.37,0000,0000,0,44.01,0000,0000,0,44.02,0000,0000
NY,Rockland,36087,0,199.36,0000,0000,0,199.34,0000,0000,0,174.92,0000,0000,0,174.23,0000,0000,0,174.22,0000,0000,0,173.55,0000,0000,0,25.13,0000,0000,0,25.12,0000,0000
NY,St. Lawrence,36089,0,2821.61,0000,0000,0,2821.48,0000,0000,0,2728.09,0000,0000,0,2685.72,0000,0000,0,2685.6,0000,0000,0,2680.38,0000,0000,0,135.89,0000,0000,0,135.88,0000,0000
NY,Saratoga,36091,0,843.78,0000,0000,0,843.71,0000,0000,0,810.41,0000,0000,0,811.91,0000,0000,0,811.84,0000,0000,0,809.98,0000,0000,0,31.87,0000,0000,0,31.87,0000,0000
NY,Schenectady,36093,0,209.64,0000,0000,0,209.62,0000,0000,0,205.74,0000,0000,0,206.12,0000,0000,0,206.1,0000,0000,0,204.52,0000,0000,0,3.52,0000,0000,0,3.52,0000,0000
NY,Schoharie,36095,0,626.18,0000,0000,0,626.36,0000,0000,0,623.95,0000,0000,0,621.84,0000,0000,0,622.02,0000,0000,0,621.82,0000,0000,0,4.34,0000,0000,0,4.34,0000,0000
NY,Schuyler,36097,0,346.16,0000,0000,0,342.22,0000,0000,0,329.35,0000,0000,0,328.73,0000,0000,0,328.71,0000,0000,0,328.33,0000,0000,0,17.43,0000,0000,0,13.51,0000,0000
NY,Seneca,36099,0,390.53,0000,0000,0,390.51,0000,0000,0,327.44,0000,0000,0,324.93,0000,0000,0,324.91,0000,0000,0,323.71,0000,0000,0,65.6,0000,0000,0,65.6,0000,0000
NY,Steuben,36101,0,1404.17,0000,0000,0,1404.1,0000,0000,0,1396.21,0000,0000,0,1392.72,0000,0000,0,1392.64,0000,0000,0,1390.56,0000,0000,0,11.45,0000,0000,0,11.45,0000,0000
NY,Suffolk,36103,0,2373.39,0000,0000,0,2373.07,0000,0000,0,911.45,0000,0000,0,911.23,0000,0000,0,912.2,0000,0000,0,912.05,0000,0000,0,1462.16,0000,0000,0,1460.87,0000,0000
NY,Sullivan,36105,0,996.93,0000,0000,0,996.85,0000,0000,0,975.93,0000,0000,0,969.8,0000,0000,0,969.71,0000,0000,0,968.13,0000,0000,0,27.13,0000,0000,0,27.14,0000,0000
NY,Tioga,36107,0,522.94,0000,0000,0,522.91,0000,0000,0,519.18,0000,0000,0,518.73,0000,0000,0,518.69,0000,0000,0,518.6,0000,0000,0,4.21,0000,0000,0,4.21,0000,0000
NY,Tompkins,36109,0,491.65,0000,0000,0,491.63,0000,0000,0,476.85,0000,0000,0,476.08,0000,0000,0,476.05,0000,0000,0,474.65,0000,0000,0,15.57,0000,0000,0,15.57,0000,0000
NY,Ulster,36111,0,1160.82,0000,0000,0,1160.76,0000,0000,0,1130.78,0000,0000,0,1126.58,0000,0000,0,1126.48,0000,0000,0,1124.24,0000,0000,0,34.24,0000,0000,0,34.28,0000,0000
NY,Warren,36113,0,931.73,0000,0000,0,931.66,0000,0000,0,882.25,0000,0000,0,869.72,0000,0000,0,869.29,0000,0000,0,866.95,0000,0000,0,62.01,0000,0000,0,62.37,0000,0000
NY,Washington,36115,0,845.91,0000,0000,0,845.84,0000,0000,0,836.17,0000,0000,0,835.53,0000,0000,0,835.44,0000,0000,0,831.18,0000,0000,0,10.38,0000,0000,0,10.4,0000,0000
NY,Wayne,36117,0,1384.18,0000,0000,0,1384.14,0000,0000,0,605.1,0000,0000,0,604.22,0000,0000,0,604.21,0000,0000,0,603.83,0000,0000,0,779.96,0000,0000,0,779.93,0000,0000
NY,Westchester,36119,0,500.21,0000,0000,0,500.08,0000,0000,0,437.74,0000,0000,0,432.89,0000,0000,0,432.82,0000,0000,0,430.5,0000,0000,0,67.32,0000,0000,0,67.26,0000,0000
NY,Wyoming,36121,0,596.48,0000,0000,0,596.44,0000,0000,0,594.75,0000,0000,0,592.98,0000,0000,0,592.91,0000,0000,0,592.75,0000,0000,0,3.5,0000,0000,0,3.53,0000,0000
NY,Yates,36123,0,371.85,0000,0000,0,375.76,0000,0000,0,338.95,0000,0000,0,338.25,0000,0000,0,338.24,0000,0000,0,338.14,0000,0000,0,33.6,0000,0000,0,37.52,0000,0000
NORTH CAROLINA,NORTH CAROLINA,37000,0,53821.35,0000,0000,0,53818.51,0000,0000,0,48843.37,0000,0000,0,48718.08,0000,0000,0,48710.88,0000,0000,0,48617.91,0000,0000,0,5103.27,0000,0000,0,5107.63,0000,0000
NC,Alamance,37001,0,434.8,0000,0000,0,434.77,0000,0000,0,433.14,0000,0000,0,430.69,0000,0000,0,429.99,0000,0000,0,423.94,0000,0000,0,4.11,0000,0000,0,4.78,0000,0000
NC,Alexander,37003,0,263.29,0000,0000,0,263.14,0000,0000,0,258.64,0000,0000,0,260.32,0000,0000,0,260.18,0000,0000,0,259.99,0000,0000,0,2.97,0000,0000,0,2.95,0000,0000
NC,Alleghany,37005,0,235.52,0000,0000,0,235.52,0000,0000,0,234.52,0000,0000,0,234.68,0000,0000,0,234.65,0000,0000,0,235.06,0000,0000,0,0.84,0000,0000,0,0.87,0000,0000
NC,Anson,37007,0,537.17,0000,0000,0,537.13,0000,0000,0,533.14,0000,0000,0,531.61,0000,0000,0,531.57,0000,0000,0,531.45,0000,0000,0,5.56,0000,0000,0,5.56,0000,0000
NC,Ashe,37009,0,426.81,0000,0000,0,426.78,0000,0000,0,426.16,0000,0000,0,426.16,0000,0000,0,426.13,0000,0000,0,426.14,0000,0000,0,0.65,0000,0000,0,0.65,0000,0000
NC,Avery,37011,0,247.22,0000,0000,0,247.21,0000,0000,0,247.07,0000,0000,0,247.02,0000,0000,0,247,0000,0000,0,247.09,0000,0000,0,0.2,0000,0000,0,0.2,0000,0000
NC,Beaufort,37013,0,958,0000,0000,0,958.69,0000,0000,0,826.1,0000,0000,0,827.61,0000,0000,0,827.97,0000,0000,0,827.19,0000,0000,0,130.39,0000,0000,0,130.72,0000,0000
NC,Bertie,37015,0,741.22,0000,0000,0,741.22,0000,0000,0,700.93,0000,0000,0,699.24,0000,0000,0,699.19,0000,0000,0,699.27,0000,0000,0,41.98,0000,0000,0,42.03,0000,0000
NC,Bladen,37017,0,887.15,0000,0000,0,887.13,0000,0000,0,878.92,0000,0000,0,875.01,0000,0000,0,874.94,0000,0000,0,874.33,0000,0000,0,12.14,0000,0000,0,12.19,0000,0000
NC,Brunswick,37019,0,1050.06,0000,0000,0,1050.01,0000,0000,0,860.49,0000,0000,0,854.9,0000,0000,0,854.79,0000,0000,0,846.97,0000,0000,0,195.16,0000,0000,0,195.21,0000,0000
NC,Buncombe,37021,0,660.05,0000,0000,0,659.8,0000,0000,0,659.33,0000,0000,0,656.28,0000,0000,0,655.99,0000,0000,0,656.67,0000,0000,0,3.77,0000,0000,0,3.81,0000,0000
NC,Burke,37023,0,514.91,0000,0000,0,514.89,0000,0000,0,504.45,0000,0000,0,506.74,0000,0000,0,506.72,0000,0000,0,507.1,0000,0000,0,8.17,0000,0000,0,8.17,0000,0000
NC,Cabarrus,37025,0,365.02,0000,0000,0,364.98,0000,0000,0,364.08,0000,0000,0,364.43,0000,0000,0,364.39,0000,0000,0,361.75,0000,0000,0,0.59,0000,0000,0,0.59,0000,0000
